IdReteVis;NomeReteVis;idStazione;Nome;IstatProvincia;Provincia;IstatComune;Comune;Attributo;Localita;Fiume;Bacino;IdTipologia;Descrizione;IdSensore;Storico;UnitaMisura;Frequenza;Quota;UTM Nord;UTM Est;CGB_Nord;CGB_Est;lat decimale;Lon decimale;DataMinimaRT;DataMassimaRT;visibilitaweb;invioPC;UTM Nord Staz;UTM Est Staz;Quota Staz
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;12;Milano - Parco Nord  Radiazione Globale;4060;0;W/m²;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;30/05/2002;07/05/2019;S;1;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;13;Milano - Parco Nord  Radiazione Netta;4061;0;W/m²;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;30/05/2002;07/05/2019;N;1;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;57;Milano - Parco Nord  Temperatura di scala strato superficiale T*;11596;0;°C;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;138;Milano - Parco Nord  Batteria;11990;0;V;60;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;12/01/2012;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;10;Milano - Parco Nord  Direzione Vento;14110;0;°;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;13/03/2012;07/05/2019;S;1;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;9;Milano - Parco Nord  Velocità Vento Vettoriale;14113;0;m/s;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;10/03/2012;07/05/2019;N;1;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;50;Milano - Parco Nord  Temperatura Sonica;11589;0;°C;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;51;Milano - Parco Nord  Parametro di stabilità z/L;11590;0;non definita;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;52;Milano - Parco Nord  Energia Cinetica Turbolenta;11591;0;m²/ s²;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;53;Milano - Parco Nord  Dev. Std. Velocità Vento componente X;11592;0;m/s;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;54;Milano - Parco Nord  Dev. Std. Velocità Vento componente Y;11593;0;m/s;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;55;Milano - Parco Nord  Dev. Std. Velocità Vento componente Z;11594;0;m/s;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;56;Milano - Parco Nord  Dev. Std. Temperatura Sonica;11595;0;°C;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;22/12/2011;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;10;Milano - Parco Nord  Direzione Vento Vettoriale;4062;0;°;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;30/05/2002;07/05/2019;N;1;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;23;Milano - Parco Nord  T 0cm;4063;0;°C;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;30/05/2002;07/05/2019;N;0;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;9;Milano - Parco Nord  Velocità Vento;4064;0;m/s;10;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;30/05/2002;07/05/2019;S;1;5043257;516051;142
3;IdroNivoMeteo;147;Milano - Parco Nord ;15;MI;15077;Cinisello Balsamo;Parco Nord;Cinisello Balsamo nel parco nord;-9999;-9999;2;Milano - Parco Nord  Precipitazione;4065;0;mm;1;142;5043257;516051;5043277;1516078;46,04416000;9,30355900;30/05/2002;07/05/2019;S;1;5043257;516051;142
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;10;Arconate (shake Up) Direzione Vento;11851;0;°;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;05/04/2012;07/05/2019;S;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;9;Arconate (shake Up) Velocità Vento Prevalente;11826;1;m/s;60;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;05/04/2012;10/02/2018;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;10;Arconate (shake Up) Direzione Vento Prevalente;11968;1;°;60;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;05/04/2012;10/02/2018;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;23;Arconate (shake Up) T 0cm;11143;0;°C;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;29/08/2011;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;9;Arconate (shake Up) Velocità Vento Vettoriale;11818;0;m/s;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/04/2012;07/05/2019;N;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;68;Arconate (shake Up) Velocità di frizione u*;5069;0;m/s;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;11/07/2002;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;69;Arconate (shake Up) Flusso Turbolento calore sensibile H0;5070;0;W/m²;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;2;Arconate (shake Up) Precipitazione;4112;0;mm;1;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;05/03/2009;07/05/2019;S;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;9;Arconate (shake Up) Velocità Vento Sonico;5016;0;m/s;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;N;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;10;Arconate (shake Up) Direzione Vento Sonico;5017;0;°;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;N;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;3;Arconate (shake Up) Temperatura;4066;0;°C;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;S;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;11;Arconate (shake Up) Umidità Relativa;4067;0;%;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;S;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;5;Arconate (shake Up) Pressione Atmosferica;4068;0;hPa;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;22/01/2009;07/05/2019;N;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;12;Arconate (shake Up) Radiazione Globale;4069;0;W/m²;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;S;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;13;Arconate (shake Up) Radiazione Netta;4070;0;W/m²;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;N;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;10;Arconate (shake Up) Direzione Vento Vettoriale;4071;0;°;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;N;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;9;Arconate (shake Up) Velocità Vento;4072;0;m/s;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;02/07/2002;07/05/2019;S;1;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;50;Arconate (shake Up) Temperatura Sonica;11557;0;°C;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;51;Arconate (shake Up) Parametro di stabilità z/L;11558;0;non definita;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;52;Arconate (shake Up) Energia Cinetica Turbolenta;11559;0;m²/ s²;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;53;Arconate (shake Up) Dev. Std. Velocità Vento componente X;11560;0;m/s;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;54;Arconate (shake Up) Dev. Std. Velocità Vento componente Y;11561;0;m/s;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;55;Arconate (shake Up) Dev. Std. Velocità Vento componente Z;11562;0;m/s;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;56;Arconate (shake Up) Dev. Std. Temperatura Sonica;11563;0;°C;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;57;Arconate (shake Up) Temperatura di scala strato superficiale T*;11564;0;°C;10;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;18/01/2012;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;148;Arconate (shake Up);15;MI;15007;Arconate;SMR;via De Gasperi ang. via Dell'Usignolo;-9999;-9999;138;Arconate (shake Up) Batteria;11106;0;V;60;182;5043898;488082;5043918;1488109;45,54852147;8,84732669;26/08/2011;07/05/2019;N;0;5043898;488082;182
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;10;Pieve S. Giacomo Direzione Vento Vettoriale;4087;0;°;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;26/07/2005;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;9;Pieve S. Giacomo Velocità Vento;4088;0;m/s;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;26/07/2005;07/05/2019;S;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;2;Pieve S. Giacomo Precipitazione;4089;0;mm;1;39;4997170;594009;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;S;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;50;Pieve S. Giacomo Temperatura Sonica;11605;0;°C;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;12/01/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;51;Pieve S. Giacomo Parametro di stabilità z/L;11606;0;non definita;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;12/01/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;52;Pieve S. Giacomo Energia Cinetica Turbolenta;11607;0;m²/ s²;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;12/01/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;53;Pieve S. Giacomo Dev. Std. Velocità Vento componente X;11608;0;m/s;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;12/01/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;54;Pieve S. Giacomo Dev. Std. Velocità Vento componente Y;11609;0;m/s;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;12/01/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;55;Pieve S. Giacomo Dev. Std. Velocità Vento componente Z;11610;0;m/s;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;12/01/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;56;Pieve S. Giacomo Dev. Std. Temperatura Sonica;11611;0;°C;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;12/01/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;57;Pieve S. Giacomo Temperatura di scala strato superficiale T*;11612;0;°C;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;17/02/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;14;Pieve S. Giacomo - Termometro suolo -10 cm;17529;0;°C;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;21/10/2018;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;138;Pieve S. Giacomo Batteria;11993;0;V;60;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;16/02/2012;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;10;Pieve S. Giacomo Direzione Vento;14047;0;°;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;27/02/2012;07/05/2019;S;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;9;Pieve S. Giacomo Velocità Vento Vettoriale;14049;0;m/s;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;27/02/2012;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;180;TP-Neve Cumulata Pieve S. Giacomo;14437;0;mm;10;39;4997170;594009;4997188;1594028;45,12182840;10,19526123;01/01/2013;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;179;TP-Precipitazione S. Giacomo;14438;0;mm;10;39;4997170;594009;4997188;1594028;45,12182840;10,19526123;01/01/2013;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;177;TP-Tempo presente-10 Pieve S. Giacomo;14439;0;non definita;10;39;4997170;594009;4997188;1594028;45,12182840;10,19526123;01/01/2013;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;177;TP-Tempo presente-60 Pieve S. Giacomo;14440;0;non definita;60;39;4997170;594009;4997188;1594028;45,12182840;10,19526123;01/01/2013;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;178;TP-Visibilità media-10 Pieve S. Giacomo;14441;0;non definita;10;39;4997170;594009;4997188;1594028;45,12182840;10,19526123;01/01/2013;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;9;Pieve S. Giacomo Velocità Vento Prevalente;14048;1;m/s;60;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;19/10/2012;08/06/2018;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;10;Pieve S. Giacomo Direzione Vento Prevalente;14050;1;°;60;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;19/10/2012;08/06/2018;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;9;Pieve S. Giacomo Velocità Vento Sonico;5020;0;m/s;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;27/05/2005;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;10;Pieve S. Giacomo Direzione Vento Sonico;5021;0;°;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;27/05/2005;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;68;Pieve S. Giacomo Velocità di frizione u*;5075;0;m/s;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;69;Pieve S. Giacomo Flusso Turbolento calore sensibile H0;5076;0;W/m²;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;125;Pieve S. Giacomo Flusso Calore nel terreno;5139;0;W/m²;10;39;4997175;594008;4997188;1594028;45,12182840;10,19526123;26/07/2005;07/05/2019;N;0;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;3;Pieve S. Giacomo Temperatura;4082;0;°C;10;39;4997165;594008;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;S;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;11;Pieve S. Giacomo Umidità Relativa;4083;0;%;10;39;4997165;594008;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;S;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;5;Pieve S. Giacomo Pressione Atmosferica;4084;0;hPa;10;39;4997179;594005;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;12;Pieve S. Giacomo Radiazione Globale;4085;0;W/m²;10;39;4997165;594008;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;S;1;4997179;594005;39
3;IdroNivoMeteo;150;Pieve S. Giacomo;19;CR;19075;Pieve San Giacomo;-9999;loc. Silvelletta;-9999;-9999;13;Pieve S. Giacomo Radiazione Netta;4086;0;W/m²;10;39;4997165;594008;4997188;1594028;45,12182840;10,19526123;04/07/2002;07/05/2019;N;1;4997179;594005;39
3;IdroNivoMeteo;162;Linate (CMR);;;-9999;-9999;-9999;Aeroporto Linate;-9999;-9999;70;Linate (CMR) Altezza PBL;5141;1;m;1440;105;5033432;522156;5033452;1522183;45,45406417;9,28335953;01/04/2003;10/10/2011;N;0;5033432;522156;105
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;3;Padenghe $ Temperatura;5041;1;°C;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;17/04/2004;25/08/2008;N;0;5040086;617699;129
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;11;Padenghe $ Umidità Relativa;5042;1;%;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;17/04/2004;25/08/2008;N;0;5040086;617699;129
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;5;Padenghe $ Pressione Atmosferica;5043;1;hPa;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;17/04/2004;25/08/2008;N;0;5040086;617699;129
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;12;Padenghe $ Radiazione Globale;5044;1;W/m²;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;17/04/2004;25/08/2008;N;0;5040086;617699;129
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;13;Padenghe $ Radiazione Netta;5045;1;W/m²;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;17/04/2004;25/08/2008;N;0;5040086;617699;129
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;10;Padenghe $ Direzione Vento;5046;1;°;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;17/04/2004;25/08/2008;N;0;5040086;617699;129
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;9;Padenghe $ Velocità Vento;5047;1;m/s;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;17/04/2004;25/08/2008;N;0;5040086;617699;129
3;IdroNivoMeteo;163;Padenghe $;17;BS;17129;Padenghe sul Garda;-9999;via Talina 2 - c/o serbatoi acquedotto comunale;-9999;-9999;2;Padenghe $ Precipitazione;5048;1;mm;60;129;5040086;617699;5040107;1617728;45,50437431;10,50664161;21/04/2004;25/08/2008;S;0;5040086;617699;129
